iter	Passed	Remaining
4782	53446	58295
4783	53459	58286
4784	53470	58275
4785	53483	58266
4786	53495	58256
4787	53506	58244
4788	53518	58234
4789	53530	58224
4790	53541	58213
4791	53552	58201
4792	53567	58193
4793	53579	58184
4794	53590	58173
4795	53601	58161
4796	53613	58151
4797	53625	58140
4798	53636	58129
4799	53648	58118
4800	53660	58109
4801	53673	58099
4802	53684	58087
4803	53696	58077
4804	53708	58067
4805	53719	58055
4806	53730	58045
4807	53742	58035
4808	53754	58024
4809	53766	58013
4810	53779	58005
4811	53792	57995
4812	53804	57985
4813	53815	57974
4814	53830	57966
4815	53842	57956
4816	53854	57946
4817	53866	57936
4818	53881	57928
4819	53893	57918
4820	53906	57909
4821	53917	57898
4822	53930	57888
4823	53942	57878
4824	53955	57869
4825	53967	57858
4826	53982	57852
4827	53994	57841
4828	54006	57831
4829	54018	57821
4830	54029	57810
4831	54042	57800
4832	54055	57790
4833	54066	57779
4834	54078	57768
4835	54090	57759
4836	54104	57750
4837	54114	57739
4838	54126	57728
4839	54139	57718
4840	54151	57708
4841	54162	57697
4842	54174	57687
4843	54187	57677
4844	54201	57669
4845	54212	57658
4846	54225	57648
4847	54239	57640
4848	54252	57631
4849	54263	57619
4850	54275	57609
4851	54287	57599
4852	54299	57588
4853	54313	57580
4854	54325	57570
4855	54338	57561
4856	54351	57552
4857	54363	57541
4858	54375	57531
4859	54388	57522
4860	54401	57512
4861	54414	57503
4862	54426	57492
4863	54438	57482
4864	54451	57473
4865	54463	57463
4866	54474	57452
4867	54486	57441
4868	54499	57432
4869	54512	57422
4870	54523	57411
4871	54536	57402
4872	54549	57393
4873	54561	57382
4874	54573	57371
4875	54585	57362
4876	54598	57352
4877	54609	57340
4878	54623	57333
4879	54637	57324
4880	54651	57315
4881	54663	57305
4882	54674	57294
4883	54686	57284
4884	54699	57274
4885	54710	57263
4886	54724	57255
4887	54736	57244
4888	54749	57235
4889	54762	57226
4890	54774	57216
4891	54786	57205
4892	54799	57196
4893	54812	57186
4894	54826	57178
4895	54837	57167
4896	54850	57158
4897	54863	57148
4898	54874	57137
4899	54885	57125
4900	54897	57115
4901	54910	57105
4902	54921	57094
4903	54936	57086
4904	54949	57077
4905	54962	57068
4906	54973	57057
4907	54984	57046
4908	54997	57036
4909	55009	57026
4910	55022	57016
4911	55037	57009
4912	55049	56999
4913	55061	56988
4914	55073	56978
4915	55084	56966
4916	55096	56957
4917	55109	56947
4918	55120	56935
4919	55131	56924
4920	55144	56915
4921	55158	56906
4922	55169	56895
4923	55181	56884
4924	55195	56876
4925	55207	56866
4926	55219	56855
4927	55230	56843
4928	55243	56835
4929	55258	56827
4930	55270	56817
4931	55281	56805
4932	55293	56795
4933	55305	56785
4934	55317	56774
4935	55328	56763
4936	55341	56754
4937	55353	56743
4938	55366	56734
4939	55378	56723
4940	55390	56713
4941	55402	56703
4942	55414	56692
4943	55428	56684
4944	55440	56674
4945	55452	56663
4946	55465	56654
4947	55477	56643
4948	55489	56633
4949	55502	56623
4950	55513	56612
4951	55524	56601
4952	55537	56591
4953	55549	56581
4954	55564	56573
4955	55575	56562
4956	55587	56552
4957	55599	56541
4958	55610	56530
4959	55622	56519
4960	55634	56509
4961	55645	56498
4962	55657	56487
4963	55670	56477
4964	55682	56467
4965	55693	56456
4966	55705	56445
4967	55718	56435
4968	55729	56424
4969	55740	56413
4970	55753	56403
4971	55766	56394
4972	55778	56384
4973	55789	56372
4974	55801	56362
4975	55813	56351
4976	55825	56340
4977	55838	56332
4978	55851	56322
4979	55863	56312
4980	55874	56300
4981	55889	56292
4982	55901	56282
4983	55913	56272
4984	55924	56261
4985	55936	56250
4986	55948	56239
4987	55959	56228
4988	55970	56217
4989	55984	56208
4990	55996	56198
4991	56007	56187
4992	56019	56176
4993	56031	56166
4994	56043	56156
4995	56054	56144
4996	56067	56134
4997	56079	56124
4998	56091	56114
4999	56102	56102
5000	56115	56092
5001	56127	56082
5002	56139	56071
5003	56151	56061
5004	56163	56051
5005	56175	56040
5006	56188	56031
5007	56202	56023
5008	56217	56015
5009	56229	56005
5010	56241	55994
5011	56252	55983
5012	56264	55973
5013	56278	55963
5014	56290	55953
5015	56301	55942
5016	56314	55932
5017	56327	55923
5018	56338	55911
5019	56349	55900
5020	56361	55890
5021	56374	55880
5022	56385	55869
5023	56400	55861
5024	56412	55851
5025	56424	55840
5026	56435	55829
5027	56447	55818
5028	56459	55807
5029	56470	55796
5030	56481	55785
5031	56495	55777
5032	56507	55766
5033	56518	55755
5034	56530	55744
5035	56542	55733
5036	56553	55722
5037	56564	55711
5038	56576	55700
5039	56589	55691
5040	56602	55681
5041	56615	55672
5042	56627	55661
5043	56638	55650
5044	56650	55639
5045	56661	55628
5046	56673	55617
5047	56684	55606
5048	56695	55595
5049	56709	55586
5050	56722	55577
5051	56733	55565
5052	56745	55555
5053	56757	55545
5054	56769	55534
5055	56780	55522
5056	56791	55511
5057	56804	55501
5058	56817	55492
5059	56828	55480
5060	56840	55469
5061	56852	55460
5062	56863	55448
5063	56875	55437
5064	56887	55427
5065	56898	55416
5066	56912	55407
5067	56923	55396
5068	56935	55385
5069	56948	55375
5070	56959	55364
5071	56971	55353
5072	56983	55343
5073	56997	55335
5074	57008	55323
5075	57022	55314
5076	57034	55304
5077	57045	55293
5078	57057	55282
5079	57069	55271
5080	57080	55260
5081	57091	55249
5082	57103	55238
5083	57116	55229
5084	57128	55218
5085	57140	55207
5086	57153	55198
5087	57165	55188
5088	57177	55177
5089	57189	55167
5090	57204	55159
5091	57218	55150
5092	57231	55141
5093	57243	55130
5094	57254	55119
5095	57266	55109
5096	57279	55099
5097	57291	55088
5098	57302	55077
5099	57315	55067
5100	57327	55056
5101	57340	55047
5102	57351	55036
5103	57363	55026
5104	57375	55015
5105	57389	55007
5106	57401	54995
5107	57414	54986
5108	57426	54976
5109	57439	54966
5110	57450	54955
5111	57462	54944
5112	57473	54933
5113	57485	54922
5114	57497	54912
5115	57509	54901
5116	57520	54890
5117	57535	54882
5118	57547	54871
5119	57559	54861
5120	57570	54850
5121	57581	54838
5122	57594	54828
5123	57605	54817
5124	57617	54806
5125	57629	54795
5126	57641	54785
5127	57653	54775
5128	57665	54764
5129	57677	54754
5130	57689	54743
5131	57701	54732
5132	57713	54722
5133	57725	54712
5134	57737	54701
5135	57750	54691
5136	57764	54682
5137	57781	54677
5138	57794	54668
5139	57809	54660
5140	57824	54652
5141	57840	54645
5142	57855	54638
5143	57871	54631
5144	57885	54623
5145	57899	54613
5146	57911	54603
5147	57924	54594
5148	57937	54584
5149	57949	54573
5150	57964	54565
5151	57976	54555
5152	57989	54545
5153	58000	54534
5154	58011	54523
5155	58024	54513
5156	58036	54502
5157	58046	54490
5158	58058	54479
5159	58071	54470
5160	58084	54460
5161	58096	54449
5162	58108	54439
5163	58120	54428
5164	58132	54417
5165	58142	54406
5166	58155	54396
5167	58168	54387
5168	58183	54378
5169	58195	54368
5170	58209	54359
5171	58221	54349
5172	58233	54338
5173	58244	54327
5174	58256	54315
5175	58268	54305
5176	58280	54295
5177	58294	54286
5178	58306	54275
5179	58318	54265
5180	58330	54255
5181	58341	54243
5182	58353	54233
5183	58366	54223
5184	58377	54211
5185	58391	54202
5186	58404	54193
5187	58416	54183
5188	58428	54172
5189	58440	54161
5190	58452	54151
5191	58465	54141
5192	58478	54132
5193	58492	54123
5194	58505	54113
5195	58517	54102
5196	58529	54092
5197	58541	54081
5198	58552	54070
5199	58564	54059
5200	58575	54047
5201	58590	54039
5202	58605	54031
5203	58617	54021
5204	58629	54011
5205	58640	53999
5206	58651	53988
5207	58663	53977
5208	58674	53966
5209	58685	53954
5210	58700	53946
5211	58712	53936
5212	58724	53925
5213	58735	53914
5214	58748	53904
5215	58760	53893
5216	58772	53883
5217	58784	53872
5218	58797	53863
5219	58810	53853
5220	58822	53842
5221	58833	53831
5222	58845	53820
5223	58858	53810
5224	58868	53798
5225	58880	53787
5226	58893	53778
5227	58904	53767
5228	58919	53758
5229	58930	53747
5230	58943	53737
5231	58954	53726
5232	58966	53715
5233	58977	53704
5234	58993	53696
5235	59005	53686
5236	59016	53674
5237	59030	53666
5238	59043	53656
5239	59055	53645
5240	59067	53635
5241	59079	53624
5242	59092	53614
5243	59105	53604
5244	59116	53593
5245	59131	53585
5246	59144	53575
5247	59156	53565
5248	59168	53554
5249	59179	53543
5250	59193	53534
5251	59207	53525
5252	59219	53515
5253	59234	53507
5254	59245	53495
5255	59257	53485
5256	59270	53475
5257	59282	53464
5258	59293	53453
5259	59305	53442
5260	59317	53432
5261	59328	53420
5262	59343	53412
5263	59355	53401
5264	59367	53391
5265	59378	53380
5266	59393	53372
5267	59406	53361
5268	59418	53351
5269	59429	53339
5270	59442	53330
5271	59454	53319
5272	59466	53309
5273	59478	53298
5274	59489	53287
5275	59502	53276
5276	59513	53265
5277	59525	53254
5278	59539	53245
5279	59551	53235
5280	59563	53224
5281	59574	53213
5282	59586	53203
5283	59598	53192
5284	59609	53180
5285	59621	53169
5286	59633	53159
5287	59644	53147
5288	59658	53138
5289	59670	53128
5290	59682	53117
5291	59694	53106
5292	59705	53094
5293	59717	53084
5294	59729	53073
5295	59740	53062
5296	59754	53054
5297	59767	53043
5298	59778	53032
5299	59792	53023
5300	59803	53011
5301	59814	53000
5302	59826	52989
5303	59836	52977
5304	59848	52966
5305	59859	52955
5306	59872	52945
5307	59884	52934
5308	59896	52923
5309	59907	52912
5310	59918	52901
5311	59931	52891
5312	59943	52880
5313	59954	52869
5314	59968	52860
5315	59980	52849
5316	59992	52839
5317	60003	52827
5318	60015	52817
5319	60027	52806
5320	60038	52794
5321	60050	52783
5322	60062	52773
5323	60074	52762
5324	60087	52752
5325	60098	52741
5326	60111	52731
5327	60122	52720
5328	60133	52708
5329	60146	52698
5330	60158	52687
5331	60169	52676
5332	60183	52667
5333	60199	52660
5334	60214	52652
5335	60226	52641
5336	60239	52631
5337	60250	52620
5338	60262	52609
5339	60275	52599
5340	60286	52588
5341	60299	52578
5342	60311	52568
5343	60324	52557
5344	60335	52546
5345	60346	52534
5346	60358	52524
5347	60369	52512
5348	60380	52501
5349	60394	52492
5350	60407	52482
5351	60418	52470
5352	60428	52459
5353	60441	52448
5354	60453	52437
5355	60463	52426
5356	60475	52415
5357	60487	52404
5358	60499	52393
5359	60513	52384
5360	60525	52373
5361	60536	52362
5362	60546	52350
5363	60558	52339
5364	60569	52328
5365	60583	52319
5366	60594	52307
5367	60607	52298
5368	60620	52287
5369	60631	52276
5370	60642	52264
5371	60654	52254
5372	60666	52243
5373	60676	52231
5374	60688	52220
5375	60701	52210
5376	60714	52200
5377	60725	52189
5378	60737	52178
5379	60750	52168
5380	60761	52156
5381	60773	52146
5382	60785	52135
5383	60796	52124
5384	60808	52113
5385	60822	52104
5386	60834	52093
5387	60845	52082
5388	60857	52071
5389	60870	52061
5390	60882	52051
5391	60894	52040
5392	60905	52028
5393	60919	52019
5394	60931	52008
5395	60942	51997
5396	60954	51986
5397	60966	51976
5398	60980	51967
5399	60991	51956
5400	61003	51945
5401	61016	51935
5402	61028	51924
5403	61039	51913
5404	61051	51902
5405	61064	51892
5406	61075	51880
5407	61086	51869
5408	61098	51858
5409	61109	51847
5410	61121	51836
5411	61135	51826
5412	61148	51817
5413	61159	51806
5414	61170	51794
5415	61182	51784
5416	61195	51773
5417	61208	51764
5418	61220	51753
5419	61235	51744
5420	61247	51734
5421	61260	51724
5422	61271	51712
5423	61283	51701
5424	61295	51691
5425	61306	51680
5426	61317	51668
5427	61330	51658
5428	61342	51648
5429	61355	51638
5430	61366	51626
5431	61381	51618
5432	61393	51607
5433	61405	51596
5434	61416	51585
5435	61428	51574
5436	61440	51564
5437	61453	51554
5438	61465	51543
5439	61477	51532
5440	61489	51521
5441	61500	51510
5442	61512	51499
5443	61525	51489
5444	61537	51478
5445	61548	51467
5446	61561	51457
5447	61574	51448
5448	61586	51436
5449	61597	51425
5450	61610	51415
5451	61622	51404
5452	61633	51393
5453	61644	51381
5454	61658	51372
5455	61671	51362
5456	61682	51351
5457	61693	51340
5458	61706	51329
5459	61717	51318
5460	61728	51306
5461	61740	51296
5462	61753	51285
5463	61765	51275
5464	61777	51264
5465	61791	51255
5466	61803	51244
5467	61814	51233
5468	61825	51221
5469	61838	51211
5470	61849	51200
5471	61860	51188
5472	61875	51180
5473	61888	51170
5474	61901	51160
5475	61912	51148
5476	61923	51137
5477	61936	51127
5478	61948	51116
5479	61959	51105
5480	61974	51096
5481	61986	51086
5482	61998	51075
5483	62009	51063
5484	62021	51053
5485	62033	51042
5486	62044	51030
5487	62056	51020
5488	62068	51009
5489	62079	50998
5490	62092	50988
5491	62104	50977
5492	62116	50966
5493	62127	50955
5494	62138	50943
5495	62152	50934
5496	62165	50924
5497	62179	50915
5498	62193	50905
5499	62204	50894
5500	62219	50885
5501	62231	50875
5502	62243	50864
5503	62254	50853
5504	62267	50843
5505	62279	50832
5506	62290	50821
5507	62305	50812
5508	62317	50802
5509	62330	50792
5510	62341	50780
5511	62353	50769
5512	62365	50759
5513	62377	50748
5514	62388	50736
5515	62402	50727
5516	62415	50717
5517	62427	50707
5518	62438	50695
5519	62450	50684
5520	62462	50674
5521	62474	50662
5522	62485	50651
5523	62499	50642
5524	62511	50631
5525	62523	50620
5526	62535	50609
5527	62547	50599
5528	62562	50591
5529	62574	50579
5530	62584	50567
5531	62595	50556
5532	62607	50544
5533	62619	50534
5534	62631	50523
5535	62644	50513
5536	62656	50503
5537	62667	50491
5538	62679	50480
5539	62691	50470
5540	62702	50458
5541	62717	50449
5542	62729	50439
5543	62741	50428
5544	62753	50417
5545	62764	50406
5546	62776	50395
5547	62788	50384
5548	62799	50373
5549	62814	50364
5550	62826	50354
5551	62839	50344
5552	62850	50332
5553	62862	50321
5554	62874	50310
5555	62885	50299
5556	62896	50287
5557	62908	50277
5558	62921	50266
5559	62933	50256
5560	62947	50247
5561	62959	50236
5562	62971	50225
5563	62982	50214
5564	62993	50202
5565	63005	50191
5566	63016	50180
5567	63029	50170
5568	63042	50160
5569	63054	50149
5570	63065	50137
5571	63075	50125
5572	63087	50114
5573	63098	50103
5574	63109	50091
5575	63121	50080
5576	63134	50070
5577	63146	50059
5578	63158	50048
5579	63169	50037
5580	63181	50026
5581	63193	50015
5582	63205	50004
5583	63219	49995
5584	63233	49987
5585	63247	49977
5586	63258	49966
5587	63271	49955
5588	63283	49945
5589	63294	49933
5590	63305	49922
5591	63318	49911
5592	63330	49900
5593	63343	49891
5594	63357	49882
5595	63370	49871
5596	63382	49861
5597	63393	49849
5598	63404	49838
5599	63417	49827
5600	63428	49816
5601	63439	49804
5602	63453	49795
5603	63465	49784
5604	63476	49773
5605	63488	49762
5606	63500	49751
5607	63512	49741
5608	63523	49729
5609	63535	49718
5610	63547	49707
5611	63559	49697
5612	63570	49685
5613	63583	49675
5614	63595	49664
5615	63606	49652
5616	63617	49641
5617	63629	49630
5618	63639	49618
5619	63653	49609
5620	63665	49598
5621	63677	49587
5622	63688	49575
5623	63699	49564
5624	63711	49553
5625	63722	49541
5626	63733	49530
5627	63746	49520
5628	63758	49509
5629	63771	49499
5630	63783	49488
5631	63794	49477
5632	63806	49465
5633	63817	49454
5634	63828	49443
5635	63841	49432
5636	63852	49421
5637	63865	49411
5638	63878	49401
5639	63890	49390
5640	63901	49378
5641	63913	49368
5642	63925	49357
5643	63936	49345
5644	63947	49333
5645	63960	49324
5646	63973	49313
5647	63983	49301
5648	63995	49290
5649	64007	49279
5650	64018	49268
5651	64029	49256
5652	64041	49246
5653	64055	49236
5654	64066	49225
5655	64080	49215
5656	64093	49206
5657	64105	49195
5658	64116	49183
5659	64128	49172
5660	64141	49162
5661	64156	49154
5662	64167	49142
5663	64180	49132
5664	64192	49121
5665	64206	49112
5666	64218	49101
5667	64231	49091
5668	64242	49080
5669	64254	49069
5670	64266	49058
5671	64280	49048
5672	64291	49037
5673	64304	49027
5674	64315	49015
5675	64327	49004
5676	64338	48993
5677	64349	48982
5678	64360	48969
5679	64371	48958
5680	64382	48947
5681	64395	48936
5682	64406	48925
5683	64418	48914
5684	64428	48902
5685	64440	48891
5686	64451	48879
5687	64462	48867
5688	64472	48856
5689	64484	48845
5690	64494	48833
5691	64508	48823
5692	64521	48812
5693	64533	48802
5694	64544	48790
5695	64555	48779
5696	64567	48768
5697	64577	48756
5698	64588	48744
5699	64599	48732
5700	64612	48722
5701	64622	48710
5702	64634	48699
5703	64645	48688
5704	64656	48676
5705	64667	48665
5706	64678	48653
5707	64689	48641
5708	64702	48631
5709	64713	48620
5710	64724	48608
5711	64735	48596
5712	64747	48585
5713	64757	48573
5714	64768	48562
5715	64780	48551
5716	64791	48539
5717	64805	48530
5718	64817	48519
5719	64829	48508
5720	64840	48496
5721	64851	48485
5722	64863	48474
5723	64873	48462
5724	64884	48450
5725	64895	48439
5726	64906	48427
5727	64920	48418
5728	64933	48408
5729	64945	48397
5730	64957	48386
5731	64968	48374
5732	64980	48364
5733	64992	48353
5734	65003	48341
5735	65017	48332
5736	65029	48321
5737	65040	48310
5738	65051	48298
5739	65064	48287
5740	65075	48276
5741	65086	48265
5742	65097	48253
5743	65109	48242
5744	65121	48231
5745	65132	48220
5746	65143	48208
5747	65154	48196
5748	65165	48185
5749	65176	48174
5750	65188	48163
5751	65199	48151
5752	65212	48141
5753	65225	48130
5754	65240	48122
5755	65251	48110
5756	65262	48099
5757	65275	48089
5758	65286	48077
5759	65297	48066
5760	65309	48055
5761	65322	48045
5762	65336	48035
5763	65347	48024
5764	65359	48013
5765	65371	48002
5766	65382	47991
5767	65394	47979
5768	65406	47969
5769	65417	47957
5770	65429	47946
5771	65442	47936
5772	65455	47926
5773	65466	47915
5774	65477	47903
5775	65489	47892
5776	65500	47880
5777	65511	47869
5778	65523	47858
5779	65534	47847
5780	65548	47837
5781	65559	47826
5782	65571	47815
5783	65582	47803
5784	65593	47792
5785	65606	47781
5786	65618	47770
5787	65630	47759
5788	65644	47750
5789	65656	47739
5790	65668	47729
5791	65679	47717
5792	65691	47706
5793	65704	47696
5794	65718	47687
5795	65729	47675
5796	65741	47664
5797	65754	47654
5798	65766	47643
5799	65777	47632
5800	65789	47620
5801	65802	47610
5802	65813	47599
5803	65824	47587
5804	65836	47577
5805	65849	47567
5806	65863	47557
5807	65874	47545
5808	65886	47534
5809	65899	47524
5810	65909	47512
5811	65921	47501
5812	65933	47490
5813	65944	47479
5814	65956	47468
5815	65969	47458
5816	65983	47448
5817	65994	47437
5818	66005	47425
5819	66017	47414
5820	66030	47404
5821	66041	47392
5822	66052	47381
5823	66065	47371
5824	66078	47361
5825	66089	47349
5826	66101	47338
5827	66116	47329
5828	66130	47320
5829	66144	47310
5830	66158	47301
5831	66173	47292
5832	66188	47283
5833	66199	47272
5834	66211	47261
5835	66222	47249
5836	66235	47240
5837	66249	47230
5838	66261	47219
5839	66272	47207
5840	66287	47198
5841	66299	47188
5842	66311	47177
5843	66322	47165
5844	66333	47154
5845	66346	47143
5846	66358	47132
5847	66370	47121
5848	66384	47113
5849	66396	47101
5850	66408	47090
5851	66418	47078
5852	66430	47068
5853	66442	47056
5854	66453	47044
5855	66463	47033
5856	66476	47022
5857	66486	47010
5858	66500	47001
5859	66515	46991
5860	66527	46981
5861	66538	46969
5862	66549	46957
5863	66560	46946
5864	66573	46936
5865	66584	46924
5866	66599	46915
5867	66611	46904
5868	66624	46894
5869	66635	46883
5870	66646	46871
5871	66659	46861
5872	66671	46850
5873	66682	46838
5874	66694	46827
5875	66707	46817
5876	66720	46807
5877	66731	46795
5878	66743	46784
5879	66755	46774
5880	66766	46762
5881	66778	46751
5882	66790	46740
5883	66802	46729
5884	66815	46719
5885	66828	46709
5886	66840	46698
5887	66852	46688
5888	66863	46676
5889	66875	46665
5890	66887	46654
5891	66901	46644
5892	66915	46634
5893	66926	46623
5894	66939	46613
5895	66951	46602
5896	66961	46590
5897	66974	46580
5898	66987	46569
5899	66998	46558
5900	67009	46546
5901	67023	46537
5902	67036	46526
5903	67047	46515
5904	67058	46503
5905	67071	46493
5906	67083	46482
5907	67094	46471
5908	67106	46459
5909	67119	46450
5910	67132	46439
5911	67144	46428
5912	67155	46417
5913	67169	46407
5914	67181	46396
5915	67193	46385
5916	67204	46374
5917	67217	46364
5918	67229	46352
5919	67245	46344
5920	67256	46333
5921	67268	46322
5922	67280	46311
5923	67295	46302
5924	67306	46291
5925	67319	46280
5926	67332	46270
5927	67344	46259
5928	67355	46248
5929	67367	46237
5930	67380	46226
5931	67391	46215
5932	67402	46203
5933	67414	46192
5934	67425	46181
5935	67438	46170
5936	67450	46159
5937	67461	46148
5938	67471	46136
5939	67483	46124
5940	67494	46113
5941	67505	46101
5942	67516	46090
5943	67527	46078
5944	67538	46067
5945	67552	46057
5946	67564	46046
5947	67576	46035
5948	67587	46023
5949	67598	46012
5950	67610	46001
5951	67621	45990
5952	67632	45978
5953	67645	45968
5954	67657	45957
5955	67668	45945
5956	67680	45934
5957	67694	45924
5958	67706	45914
5959	67717	45902
5960	67729	45891
5961	67742	45880
5962	67754	45870
5963	67765	45858
5964	67777	45847
5965	67789	45837
5966	67800	45825
5967	67812	45814
5968	67825	45803
5969	67837	45793
5970	67848	45781
5971	67862	45771
5972	67873	45760
5973	67884	45748
5974	67894	45736
5975	67906	45725
5976	67917	45713
5977	67928	45702
5978	67940	45691
5979	67951	45679
5980	67964	45669
5981	67975	45658
5982	67987	45647
5983	67998	45635
5984	68010	45624
5985	68022	45613
5986	68033	45602
5987	68044	45590
5988	68058	45580
5989	68070	45569
5990	68082	45558
5991	68096	45548
5992	68108	45538
5993	68121	45527
5994	68132	45516
5995	68144	45505
5996	68156	45494
5997	68169	45483
5998	68181	45473
5999	68192	45461
6000	68204	45450
6001	68216	45439
6002	68227	45428
6003	68239	45417
6004	68252	45406
6005	68265	45396
6006	68278	45386
6007	68290	45375
6008	68303	45365
6009	68314	45353
6010	68325	45342
6011	68337	45331
6012	68349	45320
6013	68360	45308
6014	68373	45298
6015	68385	45287
6016	68396	45275
6017	68406	45263
6018	68418	45252
6019	68430	45241
6020	68440	45229
6021	68452	45218
6022	68464	45207
6023	68477	45196
6024	68491	45187
6025	68503	45176
6026	68515	45165
6027	68526	45154
6028	68539	45143
6029	68551	45132
6030	68563	45121
6031	68574	45110
6032	68588	45100
6033	68600	45089
6034	68613	45078
6035	68623	45067
6036	68635	45055
6037	68648	45045
6038	68659	45034
6039	68670	45022
6040	68684	45012
6041	68697	45002
6042	68708	44990
6043	68719	44979
6044	68732	44968
6045	68744	44957
6046	68755	44946
6047	68766	44934
6048	68778	44924
6049	68789	44912
6050	68803	44902
6051	68814	44891
6052	68826	44879
6053	68836	44867
6054	68848	44856
6055	68860	44845
6056	68870	44833
6057	68884	44824
6058	68898	44814
6059	68912	44804
6060	68927	44795
6061	68941	44785
6062	68953	44775
6063	68964	44763
6064	68976	44752
6065	68988	44741
6066	69002	44731
6067	69014	44720
6068	69026	44709
6069	69038	44698
6070	69049	44687
6071	69061	44676
6072	69073	44665
6073	69084	44653
6074	69096	44642
6075	69108	44631
6076	69120	44620
6077	69131	44609
6078	69144	44598
6079	69157	44588
6080	69168	44576
6081	69179	44565
6082	69192	44554
6083	69204	44543
6084	69217	44533
6085	69228	44521
6086	69241	44511
6087	69255	44501
6088	69267	44490
6089	69278	44479
6090	69293	44470
6091	69306	44460
6092	69318	44449
6093	69329	44437
6094	69341	44426
6095	69353	44415
6096	69365	44404
6097	69376	44392
6098	69389	44382
6099	69401	44371
6100	69412	44359
6101	69426	44350
6102	69439	44339
6103	69450	44328
6104	69461	44316
6105	69473	44305
6106	69486	44295
6107	69498	44283
6108	69509	44272
6109	69523	44263
6110	69536	44252
6111	69548	44241
6112	69559	44229
6113	69571	44219
6114	69584	44208
6115	69595	44197
6116	69606	44185
6117	69617	44173
6118	69628	44162
6119	69641	44151
6120	69653	44140
6121	69665	44129
6122	69675	44117
6123	69690	44108
6124	69702	44097
6125	69713	44085
6126	69724	44073
6127	69737	44064
6128	69749	44053
6129	69760	44041
6130	69771	44029
6131	69783	44018
6132	69795	44007
6133	69805	43995
6134	69817	43984
6135	69829	43973
6136	69842	43962
6137	69853	43951
6138	69865	43940
6139	69878	43929
6140	69889	43918
6141	69900	43906
6142	69913	43896
6143	69924	43885
6144	69936	43873
6145	69950	43864
6146	69962	43853
6147	69974	43841
6148	69985	43830
6149	69997	43819
6150	70009	43808
6151	70020	43796
6152	70033	43786
6153	70046	43775
6154	70059	43765
6155	70069	43753
6156	70085	43745
6157	70097	43733
6158	70109	43723
6159	70121	43712
6160	70132	43700
6161	70147	43691
6162	70159	43680
6163	70170	43668
6164	70181	43657
6165	70194	43647
6166	70207	43636
6167	70218	43625
6168	70230	43613
6169	70243	43603
6170	70257	43593
6171	70270	43582
6172	70281	43571
6173	70293	43560
6174	70304	43549
6175	70316	43537
6176	70328	43527
6177	70341	43516
6178	70353	43505
6179	70366	43495
6180	70378	43484
6181	70390	43473
6182	70403	43462
6183	70414	43451
6184	70426	43440
6185	70438	43429
6186	70450	43418
6187	70464	43408
6188	70477	43397
6189	70491	43387
6190	70503	43376
6191	70514	43365
6192	70526	43354
6193	70538	43343
6194	70550	43332
6195	70561	43320
6196	70575	43311
6197	70588	43300
6198	70600	43289
6199	70611	43277
6200	70624	43267
6201	70636	43256
6202	70648	43245
6203	70659	43233
6204	70674	43224
6205	70686	43213
6206	70698	43202
6207	70709	43190
6208	70722	43180
6209	70734	43169
6210	70746	43158
6211	70758	43147
6212	70771	43137
6213	70783	43126
6214	70797	43116
6215	70808	43104
6216	70821	43094
6217	70834	43083
6218	70845	43072
6219	70856	43060
6220	70869	43050
6221	70882	43040
6222	70898	43031
6223	70910	43019
6224	70921	43008
6225	70934	42998
6226	70946	42987
6227	70957	42975
6228	70970	42964
6229	70983	42954
6230	70995	42943
6231	71006	42932
6232	71019	42921
6233	71031	42910
6234	71043	42899
6235	71054	42887
6236	71066	42877
6237	71078	42866
6238	71090	42854
6239	71105	42845
6240	71118	42835
6241	71130	42824
6242	71142	42813
6243	71153	42801
6244	71166	42791
6245	71178	42780
6246	71189	42768
6247	71203	42758
6248	71214	42747
6249	71226	42735
6250	71236	42723
6251	71247	42712
6252	71261	42702
6253	71274	42691
6254	71286	42680
6255	71300	42671
6256	71312	42660
6257	71326	42650
6258	71338	42638
6259	71349	42627
6260	71361	42616
6261	71372	42604
6262	71383	42593
6263	71395	42582
6264	71407	42571
6265	71420	42560
6266	71431	42548
6267	71443	42537
6268	71454	42526
6269	71466	42514
6270	71477	42503
6271	71490	42493
6272	71502	42481
6273	71515	42471
6274	71527	42460
6275	71539	42449
6276	71550	42437
6277	71562	42426
6278	71574	42415
6279	71585	42404
6280	71596	42392
6281	71609	42381
6282	71620	42370
6283	71632	42359
6284	71643	42348
6285	71655	42336
6286	71666	42325
6287	71680	42315
6288	71692	42304
6289	71704	42293
6290	71715	42281
6291	71729	42271
6292	71741	42260
6293	71753	42249
6294	71764	42238
6295	71777	42227
6296	71789	42216
6297	71801	42205
6298	71812	42193
6299	71827	42184
6300	71839	42173
6301	71851	42162
6302	71863	42151
6303	71874	42139
6304	71886	42128
6305	71897	42117
6306	71910	42106
6307	71922	42095
6308	71934	42084
6309	71946	42073
6310	71957	42061
6311	71970	42050
6312	71981	42039
6313	71992	42027
6314	72004	42016
6315	72016	42005
6316	72027	41994
6317	72042	41984
6318	72054	41973
6319	72067	41963
6320	72079	41952
6321	72090	41940
6322	72104	41930
6323	72116	41919
6324	72128	41908
6325	72140	41897
6326	72153	41886
6327	72165	41876
6328	72176	41864
6329	72188	41853
6330	72200	41842
6331	72213	41831
6332	72224	41820
6333	72236	41809
6334	72250	41799
6335	72262	41788
