iter	MultiClass
2940	0.5634618017
2941	0.5633947188
2942	0.5633426136
2943	0.5632715437
2944	0.5632226534
2945	0.5631192441
2946	0.5630747366
2947	0.5630198989
2948	0.5629670619
2949	0.5629085276
2950	0.5628476614
2951	0.5627907322
2952	0.5627190548
2953	0.5626828641
2954	0.5626100191
2955	0.5625253862
2956	0.5624820571
2957	0.5624024449
2958	0.5623366616
2959	0.562245726
2960	0.5621434065
2961	0.5620335389
2962	0.5619617029
2963	0.5618471399
2964	0.5618030259
2965	0.56173684
2966	0.5616597953
2967	0.561578331
2968	0.5615189643
2969	0.5614440419
2970	0.5613854685
2971	0.5612953531
2972	0.5612148786
2973	0.5611429718
2974	0.561057752
2975	0.5609669053
2976	0.5609108247
2977	0.5608438215
2978	0.5607840753
2979	0.5606972605
2980	0.5606298174
2981	0.5605525189
2982	0.5605062116
2983	0.5604350087
2984	0.5603885594
2985	0.5603311178
2986	0.5602671406
2987	0.5602064827
2988	0.5601744023
2989	0.5601117253
2990	0.5600229537
2991	0.559931803
2992	0.5598479204
2993	0.5597586276
2994	0.5596942947
2995	0.5596250867
2996	0.559577573
2997	0.5595117214
2998	0.5594185475
2999	0.559342775
3000	0.5592587642
3001	0.5591808886
3002	0.5591459633
3003	0.5590662807
3004	0.558985925
3005	0.5589269546
3006	0.558883786
3007	0.5588038642
3008	0.5587282244
3009	0.558672742
3010	0.5585872732
3011	0.5584796081
3012	0.558430681
3013	0.5583629761
3014	0.5583036943
3015	0.5582660063
3016	0.5582103851
3017	0.5581307548
3018	0.5580455179
3019	0.5579839879
3020	0.5579236748
3021	0.5578426116
3022	0.557787656
3023	0.557747843
3024	0.5576897221
3025	0.5576478312
3026	0.5575553403
3027	0.5574919795
3028	0.5574075124
3029	0.5573353842
3030	0.5572673391
3031	0.5571999748
3032	0.5571592186
3033	0.5570807343
3034	0.5570235402
3035	0.5569465067
3036	0.5568876868
3037	0.5568218542
3038	0.5567593456
3039	0.5566931379
3040	0.5566335007
3041	0.556554972
3042	0.5564828636
3043	0.5564211281
3044	0.5563430651
3045	0.5562807645
3046	0.5561930829
3047	0.5561082921
3048	0.5560478592
3049	0.5559906849
3050	0.5559068051
3051	0.5558673478
3052	0.555766521
3053	0.555691226
3054	0.5556209009
3055	0.5555484745
3056	0.5554905659
3057	0.5554434029
3058	0.5553849097
3059	0.555292959
3060	0.5552202216
3061	0.555142884
3062	0.5550997534
3063	0.5550598947
3064	0.5549687006
3065	0.5548954069
3066	0.5547878134
3067	0.5547174665
3068	0.5546762014
3069	0.5546206163
3070	0.5545444207
3071	0.5544805236
3072	0.5543866735
3073	0.5543132694
3074	0.554263925
3075	0.5541783533
3076	0.5540900964
3077	0.5540463598
3078	0.5539806826
3079	0.5539006793
3080	0.5538491275
3081	0.5537756165
3082	0.5537111755
3083	0.5536585225
3084	0.5535673079
3085	0.553523479
3086	0.5534745775
3087	0.553411201
3088	0.5533542263
3089	0.5532929011
3090	0.5532276943
3091	0.5531690047
3092	0.5531074774
3093	0.5530456555
3094	0.5529833498
3095	0.552953593
3096	0.5528849434
3097	0.5528368281
3098	0.5527568005
3099	0.5527113386
3100	0.5526615994
3101	0.5525673176
3102	0.5524752124
3103	0.5523986043
3104	0.5523297715
3105	0.5522805867
3106	0.5522259778
3107	0.5521633551
3108	0.5521078386
3109	0.5520626194
3110	0.5519880234
3111	0.5519336401
3112	0.5518875785
3113	0.5518263314
3114	0.5517758906
3115	0.5516955874
3116	0.5516113661
3117	0.5515327332
3118	0.5514943573
3119	0.5514094487
3120	0.5513476917
3121	0.5512678109
3122	0.5512022839
3123	0.5511442471
3124	0.5510445533
3125	0.5509885533
3126	0.5509490505
3127	0.5508718251
3128	0.5508214506
3129	0.5507494494
3130	0.5506864331
3131	0.5505955944
3132	0.5505357276
3133	0.5504762694
3134	0.5504256919
3135	0.5503664437
3136	0.5503101613
3137	0.5502506329
3138	0.5501806193
3139	0.5501175459
3140	0.5500757757
3141	0.5499954521
3142	0.549914931
3143	0.5498612338
3144	0.5497707011
3145	0.5496747682
3146	0.5496098083
3147	0.5495361119
3148	0.5494729965
3149	0.5494115842
3150	0.5493487602
3151	0.5492559366
3152	0.5492099712
3153	0.5491587998
3154	0.5491179796
3155	0.5490596935
3156	0.5489798961
3157	0.5489059772
3158	0.5487948704
3159	0.5487073213
3160	0.5486619311
3161	0.5485825043
3162	0.548520427
3163	0.5484532644
3164	0.5483793476
3165	0.5483175405
3166	0.5482678082
3167	0.5482176746
3168	0.5481759226
3169	0.5481059565
3170	0.5480205145
3171	0.547943145
3172	0.5478565708
3173	0.547784343
3174	0.5477541296
3175	0.5476612079
3176	0.547575143
3177	0.5474603322
3178	0.5474272694
3179	0.5473614967
3180	0.5473182706
3181	0.5472603523
3182	0.5471845621
3183	0.5471130646
3184	0.5470218813
3185	0.5469677605
3186	0.5469091466
3187	0.546803193
3188	0.5467409097
3189	0.5466921344
3190	0.5466304089
3191	0.5465554663
3192	0.5465052808
3193	0.5464633901
3194	0.5464102853
3195	0.5463112173
3196	0.5462061984
3197	0.5461517058
3198	0.5460853707
3199	0.5460008687
3200	0.5459390723
3201	0.5458835309
3202	0.545811457
3203	0.5457661637
3204	0.5457085281
3205	0.5456366203
3206	0.5455460202
3207	0.5454934498
3208	0.5454050991
3209	0.5453453114
3210	0.5452604181
3211	0.5452021652
3212	0.5451531206
3213	0.545095574
3214	0.5450411405
3215	0.5449559241
3216	0.5449134677
3217	0.544834694
3218	0.5447654396
3219	0.5446953587
3220	0.5446641172
3221	0.5445828852
3222	0.5445259299
3223	0.5444709407
3224	0.5443830003
3225	0.5443253278
3226	0.5442742893
3227	0.5442290931
3228	0.5441812167
3229	0.5441190682
3230	0.5440686356
3231	0.544011617
3232	0.5439752776
3233	0.5439122114
3234	0.5438356541
3235	0.5437380638
3236	0.5436842976
3237	0.5436232259
3238	0.5435479745
3239	0.5434922168
3240	0.5434276292
3241	0.5433722864
3242	0.5432979001
3243	0.5432124263
3244	0.5431667525
3245	0.5430809791
3246	0.5430370749
3247	0.5429964828
3248	0.5429071363
3249	0.5428623165
3250	0.5428190004
3251	0.5427557219
3252	0.5427020472
3253	0.5426394405
3254	0.5425715706
3255	0.5424980168
3256	0.5424430618
3257	0.5423844993
3258	0.5423087875
3259	0.5422444506
3260	0.5421457301
3261	0.542091091
3262	0.542046108
3263	0.5419573291
3264	0.5418904498
3265	0.5418434519
3266	0.541777387
3267	0.5416882486
3268	0.5416022656
3269	0.5415365335
3270	0.5414677023
3271	0.5414123162
3272	0.541323437
3273	0.5412594958
3274	0.5411884721
3275	0.5411344018
3276	0.5410501336
3277	0.5410014251
3278	0.5409471566
3279	0.5408988424
3280	0.540817231
3281	0.5407399108
3282	0.5406768588
3283	0.5406285337
3284	0.540572628
3285	0.5404838661
3286	0.5404149433
3287	0.5403502971
3288	0.5403097329
3289	0.5402230678
3290	0.5401298978
3291	0.5400272879
3292	0.5399318036
3293	0.5398681191
3294	0.5398244662
3295	0.5397744016
3296	0.5397271015
3297	0.5397004781
3298	0.5396239114
3299	0.5395788478
3300	0.5394944046
3301	0.5394461406
3302	0.5393931416
3303	0.5393431726
3304	0.539289324
3305	0.5392407761
3306	0.5392001933
3307	0.5391218788
3308	0.5390749645
3309	0.5389783807
3310	0.5389020369
3311	0.5388243883
3312	0.5387724373
3313	0.5387028483
3314	0.5386435302
3315	0.5385772452
3316	0.5385112611
3317	0.5384754432
3318	0.5384192055
3319	0.5383614149
3320	0.5382927365
3321	0.5382261859
3322	0.5381699374
3323	0.5381247364
3324	0.5380419999
3325	0.5379882805
3326	0.5379137542
3327	0.5378600643
3328	0.5377762789
3329	0.5376833742
3330	0.5376217668
3331	0.5375325149
3332	0.537461377
3333	0.5373855719
3334	0.5373130372
3335	0.5372392573
3336	0.5371416312
3337	0.5370705247
3338	0.536994806
3339	0.5369552269
3340	0.5368583763
3341	0.5367950558
3342	0.5367224188
3343	0.5366551986
3344	0.5365870216
3345	0.5365312302
3346	0.5364633231
3347	0.5363757626
3348	0.5363366441
3349	0.5362611559
3350	0.5362040581
3351	0.5361742956
3352	0.53610484
3353	0.5360439811
3354	0.5359471268
3355	0.5358758033
3356	0.5357994478
3357	0.5357340738
3358	0.5356763931
3359	0.5356259418
3360	0.5355573055
3361	0.5355049728
3362	0.5354292079
3363	0.5353908046
3364	0.5353148905
3365	0.5352216599
3366	0.5351202546
3367	0.5350425999
3368	0.5349772418
3369	0.5348930357
3370	0.5348235641
3371	0.5347583659
3372	0.5346884647
3373	0.534631797
3374	0.5345259299
3375	0.5344666826
3376	0.5343876339
3377	0.5343208022
3378	0.534270156
3379	0.5342117325
3380	0.5341314848
3381	0.5340383438
3382	0.5339844516
3383	0.5339429203
3384	0.5339060115
3385	0.5338211326
3386	0.5337694756
3387	0.5336799301
3388	0.5336239725
3389	0.5335684828
3390	0.5335193642
3391	0.5334877232
3392	0.5334199378
3393	0.5333395032
3394	0.5332747738
3395	0.5332022902
3396	0.5331740049
3397	0.5331398964
3398	0.5331087135
3399	0.5330206958
3400	0.5329558085
3401	0.5328728909
3402	0.5328120262
3403	0.5327519768
3404	0.532664295
3405	0.5325889403
3406	0.5325255053
3407	0.5324792003
3408	0.5324189912
3409	0.5323839249
3410	0.5323039079
3411	0.5322620599
3412	0.5322224473
3413	0.5321377956
3414	0.5320796729
3415	0.5320159201
3416	0.5319692935
3417	0.5319238739
3418	0.5318601088
3419	0.531791089
3420	0.5317203267
3421	0.5316868819
3422	0.5316281364
3423	0.5315613476
3424	0.5315149609
3425	0.531464869
3426	0.5314060247
3427	0.5313474291
3428	0.5312815482
3429	0.5312302838
3430	0.5312040807
3431	0.5311468166
3432	0.5310809221
3433	0.5310312582
3434	0.5309851396
3435	0.5309404088
3436	0.5308669413
3437	0.5307981208
3438	0.530747716
3439	0.5306966615
3440	0.530623391
3441	0.530563601
3442	0.530521279
3443	0.530462279
3444	0.5303970371
3445	0.5303180137
3446	0.5302636709
3447	0.5301589138
3448	0.5300902326
3449	0.5300656331
3450	0.5300290585
3451	0.529953666
3452	0.5299025552
3453	0.529813509
3454	0.5297329265
3455	0.5296933402
3456	0.5296381329
3457	0.5295859424
3458	0.5295373218
3459	0.5294700189
3460	0.5294125632
3461	0.5293416883
3462	0.5292814891
3463	0.5292280565
3464	0.5291672114
3465	0.5291202134
3466	0.5290751403
3467	0.5290041987
3468	0.5289614829
3469	0.5289001978
3470	0.5288356654
3471	0.5287864318
3472	0.5287260271
3473	0.5286541408
3474	0.5286064678
3475	0.5285249995
3476	0.5284580339
3477	0.5284117208
3478	0.5283457966
3479	0.5282726894
3480	0.5282046356
3481	0.5281131295
3482	0.5280796813
3483	0.5280109965
3484	0.527941263
3485	0.5278970421
3486	0.5278221643
3487	0.5277367812
3488	0.5276448215
3489	0.5275900017
3490	0.5275290517
3491	0.5274676869
3492	0.5273876289
3493	0.5272978123
3494	0.5272087705
3495	0.5271536442
3496	0.5270975254
3497	0.5270256003
3498	0.5269495936
3499	0.5268915196
3500	0.5268443076
3501	0.5267905395
3502	0.526740307
3503	0.5266681631
3504	0.5266202366
3505	0.5265606985
3506	0.5265070833
3507	0.526452816
3508	0.5263861435
3509	0.5262944981
3510	0.5262493054
3511	0.5261967289
3512	0.5261202909
3513	0.5260574691
3514	0.5260155365
3515	0.5259664389
3516	0.5259107206
3517	0.5258886221
3518	0.5258426281
3519	0.5257726656
3520	0.525691766
3521	0.5256229006
3522	0.5255729901
3523	0.525517654
3524	0.5254671278
3525	0.5254016521
3526	0.5253483695
3527	0.5253231765
3528	0.5252395634
3529	0.5251472899
3530	0.5250758078
3531	0.5250156677
3532	0.5249683418
3533	0.5249194505
3534	0.5248585643
3535	0.5247736007
3536	0.5247172438
3537	0.5246547847
3538	0.5245800919
3539	0.5245050033
3540	0.5244532205
3541	0.5244202566
3542	0.5243684789
3543	0.5242592624
3544	0.5242131155
3545	0.5241544587
3546	0.5240976066
3547	0.5240338666
3548	0.5239870428
3549	0.5239201457
3550	0.5238607374
3551	0.5238000065
3552	0.5237411771
3553	0.5236795634
3554	0.523619459
3555	0.5235648111
3556	0.5234900429
3557	0.5234192368
3558	0.5233471742
3559	0.5232788294
3560	0.5232095507
3561	0.5231593999
3562	0.5230863333
3563	0.5230351722
3564	0.5229588558
3565	0.522932082
3566	0.5228533358
3567	0.5227952019
3568	0.5227516742
3569	0.5226929695
3570	0.5226054137
3571	0.5225636419
3572	0.5224812457
3573	0.522415862
3574	0.522378265
3575	0.5223199565
3576	0.5222296337
3577	0.5221336802
3578	0.5220780648
3579	0.5220313747
3580	0.5219699157
3581	0.5218839408
3582	0.5218325755
3583	0.5217775038
3584	0.5217071107
3585	0.521623805
3586	0.521552747
3587	0.5214951851
3588	0.5214304852
3589	0.5213702492
3590	0.5213167394
3591	0.52128011
3592	0.5212316369
3593	0.5211350391
3594	0.5210811598
3595	0.5210483117
3596	0.5209840573
3597	0.5209213795
3598	0.5208379478
3599	0.5207642358
3600	0.5207295953
3601	0.5206757699
3602	0.5206296861
3603	0.520552467
3604	0.5204945287
3605	0.5204530485
3606	0.5203688743
3607	0.520300483
3608	0.5202329777
3609	0.5201623519
3610	0.5200825625
3611	0.5199930884
3612	0.5199371635
3613	0.5198773521
3614	0.5198031788
3615	0.5197521955
3616	0.5196901862
3617	0.519642945
3618	0.5195917908
3619	0.5195096905
3620	0.5194537453
3621	0.5194226201
3622	0.5193819957
3623	0.5193237458
3624	0.5192500234
3625	0.5191786903
3626	0.5191300724
3627	0.5190466505
3628	0.5190035105
3629	0.5189178076
3630	0.5188699554
3631	0.5188042963
3632	0.5187491531
3633	0.5186611802
3634	0.5186273834
3635	0.518574275
3636	0.5185327216
3637	0.5184773875
3638	0.5184174641
3639	0.5183419523
3640	0.5183086473
3641	0.5182422658
3642	0.5181799242
3643	0.5181222705
3644	0.5180778218
3645	0.5180256054
3646	0.5179560299
3647	0.5179124252
3648	0.517854164
3649	0.5177882724
3650	0.51773071
3651	0.5176790472
3652	0.5176059583
3653	0.5175472201
3654	0.5175193417
3655	0.5174350737
3656	0.5173754244
3657	0.517314405
3658	0.5172467678
3659	0.5171925517
3660	0.5171458537
3661	0.5171108772
3662	0.517042752
3663	0.5169581958
3664	0.516878408
3665	0.5168158381
3666	0.5167677406
3667	0.5167079407
3668	0.516649243
3669	0.5165769461
3670	0.5165203834
3671	0.516495752
3672	0.5164347365
3673	0.5163492712
3674	0.516271592
3675	0.5161978426
3676	0.5161570018
3677	0.5160793875
3678	0.5160135556
3679	0.5159408158
3680	0.5158913315
3681	0.5158283719
3682	0.5157772539
3683	0.5157224294
3684	0.5156591846
3685	0.5156105883
3686	0.5155410907
3687	0.5154889293
3688	0.5154117259
3689	0.5153448854
3690	0.5153099457
3691	0.5152484444
3692	0.515196243
3693	0.5151634627
3694	0.5151165397
3695	0.5150560352
3696	0.5150134699
3697	0.5149300612
3698	0.514869052
3699	0.5148089201
3700	0.5147742849
3701	0.5147074593
3702	0.5146482742
3703	0.5145786491
3704	0.5145401977
3705	0.5144503986
3706	0.5143910827
3707	0.5143294184
3708	0.5142601894
3709	0.5142300706
3710	0.5141628854
3711	0.5141187628
3712	0.5140583694
3713	0.5140149605
3714	0.5139456707
3715	0.5138799684
3716	0.51380682
3717	0.51374914
3718	0.5136936041
3719	0.5136621763
3720	0.5136197311
3721	0.5135692092
3722	0.5135025446
3723	0.5134343654
3724	0.5134019594
3725	0.5133299066
3726	0.5132759005
3727	0.513229916
3728	0.5131773238
3729	0.5131442104
3730	0.5130962383
3731	0.513031197
3732	0.512984481
3733	0.5129202539
3734	0.5128810605
3735	0.5128094035
3736	0.5127316465
3737	0.5126661285
3738	0.5126234472
3739	0.5125860252
3740	0.5125424197
3741	0.5124939437
3742	0.5124513567
3743	0.5123849852
3744	0.5123162806
3745	0.5122648464
3746	0.5121858728
3747	0.5121574536
3748	0.5121259558
3749	0.5120832344
3750	0.512053522
3751	0.5120203638
3752	0.5119742745
3753	0.511935991
3754	0.5118959909
3755	0.5118623202
3756	0.5117820579
3757	0.5116994082
3758	0.5116239331
3759	0.51158403
3760	0.5115093441
3761	0.5114621925
3762	0.5113710353
3763	0.511324391
3764	0.511254034
3765	0.5111872532
3766	0.5111191417
3767	0.5110785387
3768	0.5110453932
3769	0.5109571808
3770	0.5109155692
3771	0.5108699471
3772	0.5108188777
3773	0.510745664
3774	0.5106863781
3775	0.5106384717
3776	0.5106003164
3777	0.5105151408
3778	0.5104495951
3779	0.5103656394
3780	0.510318635
3781	0.5102669257
3782	0.5102035798
3783	0.5101627955
3784	0.5100826189
3785	0.5100266584
3786	0.5099711227
3787	0.5099133386
3788	0.509871472
3789	0.509836275
3790	0.5097966538
3791	0.5097382217
3792	0.5096593493
3793	0.5096082432
3794	0.5095502604
3795	0.5095005514
3796	0.5094326676
3797	0.5093951268
3798	0.5093239688
3799	0.5092776916
3800	0.5092053874
3801	0.5091388274
3802	0.5090840611
3803	0.5090185229
3804	0.508999941
3805	0.5089409637
3806	0.5088943448
3807	0.5088378457
3808	0.5087895034
3809	0.5087479789
3810	0.5086999694
3811	0.508615471
3812	0.5085373406
3813	0.50848127
3814	0.5084171798
3815	0.5083820028
3816	0.5083298862
3817	0.5082643987
3818	0.5082377122
3819	0.5081593118
3820	0.5081280074
3821	0.5080424877
3822	0.5079494556
3823	0.5078906118
3824	0.507828567
3825	0.507786401
3826	0.5077173402
3827	0.5076751451
3828	0.5076098179
3829	0.5075392933
3830	0.5074852862
3831	0.5074073527
3832	0.5073655486
3833	0.5073240291
3834	0.5072865037
3835	0.5072114876
3836	0.5071421861
3837	0.5070516483
3838	0.5069712488
3839	0.5068938739
3840	0.5068359345
3841	0.5067923827
3842	0.5067335433
3843	0.5066862643
3844	0.5066476536
3845	0.506585254
3846	0.5065257585
3847	0.5064945637
3848	0.5064335373
3849	0.5063701984
3850	0.5062930789
3851	0.5062417976
3852	0.5061474734
3853	0.506086319
3854	0.5060048171
3855	0.5059227709
3856	0.5058598843
3857	0.505794937
3858	0.5057421754
3859	0.5056920637
3860	0.5056548905
3861	0.5056151988
3862	0.5055388218
3863	0.5054743379
3864	0.5054049393
3865	0.5053505189
3866	0.505307416
3867	0.5052115883
3868	0.5051481449
3869	0.5050832115
3870	0.5050364274
3871	0.5049707294
3872	0.504920952
3873	0.50486222
3874	0.5048008729
3875	0.5047477178
3876	0.5046819161
3877	0.5046075242
3878	0.5045351243
3879	0.5044913034
3880	0.5044375888
3881	0.5043645789
3882	0.504325606
3883	0.5042827463
3884	0.5042295024
3885	0.5041834749
3886	0.5041328014
3887	0.5040568682
3888	0.5039970595
3889	0.5039556222
3890	0.5038685612
3891	0.5038027859
3892	0.5037738527
3893	0.5037197281
3894	0.5036759222
3895	0.5035984194
3896	0.5035703165
3897	0.5035110307
3898	0.5034209096
3899	0.5033440432
3900	0.5032704751
3901	0.5032031689
3902	0.5031484769
3903	0.5031063196
3904	0.5030673323
3905	0.5030237029
3906	0.5029841349
3907	0.5029095663
3908	0.5028376365
3909	0.5027596712
3910	0.5027043923
3911	0.5026269862
3912	0.5025864435
3913	0.5025144469
3914	0.5024634155
3915	0.5024234714
3916	0.502377464
3917	0.5023354092
3918	0.5022899167
3919	0.5022269384
3920	0.5021628682
3921	0.5021231163
3922	0.5020662648
3923	0.502018556
3924	0.5019735683
3925	0.5019210929
3926	0.5018537505
3927	0.5018144049
3928	0.5017660166
3929	0.5016932024
3930	0.5016213267
3931	0.5015639212
3932	0.5014976614
3933	0.5014510508
3934	0.5013966337
3935	0.50136727
3936	0.5012801973
3937	0.5012267852
3938	0.5011989983
3939	0.5011378942
3940	0.501060677
3941	0.5010045234
3942	0.5009358082
3943	0.500887775
3944	0.5008444748
3945	0.5007730643
3946	0.5007015132
3947	0.5006411214
3948	0.5005594954
3949	0.5005183011
3950	0.5004516134
3951	0.5004081198
3952	0.5003641009
3953	0.5003176081
3954	0.5002868687
3955	0.5002230598
3956	0.5001768443
3957	0.5001183944
3958	0.5000629447
3959	0.5000214363
3960	0.4999616114
3961	0.4999117389
3962	0.4998224014
3963	0.499785278
3964	0.4997330566
3965	0.4997018405
3966	0.4996142111
3967	0.4995619495
3968	0.4995237264
3969	0.4994842395
3970	0.4994300588
3971	0.4993586117
3972	0.499288617
3973	0.4992140088
3974	0.4991660705
3975	0.4991130147
3976	0.4990489019
3977	0.4989913078
3978	0.4989334369
3979	0.4988931862
3980	0.4988496323
3981	0.4987771846
3982	0.4987123244
3983	0.4986410227
3984	0.4985907218
3985	0.4985369236
3986	0.4984815841
3987	0.4984508442
3988	0.4983859847
3989	0.4983389268
3990	0.4982845334
3991	0.4982266391
3992	0.4981446785
3993	0.4981007851
3994	0.4980551602
3995	0.497990434
3996	0.497919648
3997	0.4978907207
3998	0.4978487558
3999	0.4977956228
4000	0.4977400638
4001	0.4977000188
4002	0.4976311663
4003	0.4975896492
4004	0.4975294566
4005	0.4974992859
4006	0.4974572572
4007	0.4974237135
4008	0.4973393189
4009	0.497259885
4010	0.4971996715
4011	0.4971298
4012	0.4970547864
4013	0.4970168075
4014	0.4969560258
4015	0.496899949
4016	0.4968143373
4017	0.4967579954
4018	0.4966806208
4019	0.49662093
4020	0.4965434375
4021	0.496491835
4022	0.4964526635
4023	0.4963918375
4024	0.4963389249
4025	0.4962709898
4026	0.4962159564
4027	0.4961850421
4028	0.4961538825
4029	0.4961221553
4030	0.4960666117
4031	0.4960304386
4032	0.4959830894
4033	0.4959195275
4034	0.4958714051
4035	0.4958337398
4036	0.4957480787
4037	0.4956863291
4038	0.4956482117
4039	0.4956027707
4040	0.4955650725
4041	0.4955154151
4042	0.4954451758
4043	0.4953749027
4044	0.4953235574
4045	0.4952787065
4046	0.4952291143
4047	0.4952019242
4048	0.4951590384
4049	0.4950957534
4050	0.495044571
4051	0.4949603901
4052	0.494907742
4053	0.4948616483
4054	0.4947986216
4055	0.4947507793
4056	0.4946985865
4057	0.4946465269
4058	0.4945938622
4059	0.4945510942
4060	0.4945075532
4061	0.4944553133
4062	0.4944135375
4063	0.4943629156
4064	0.4942873087
4065	0.4942164988
4066	0.4941539791
4067	0.494105703
4068	0.4940622865
4069	0.4940101832
4070	0.4939723404
4071	0.4939143324
4072	0.4938662587
4073	0.4938171506
4074	0.4937643599
4075	0.4937267519
4076	0.4936613406
4077	0.4936032032
4078	0.493561425
4079	0.4934960894
4080	0.4934498034
4081	0.4933990896
4082	0.4933494709
4083	0.4933182419
4084	0.4932713507
4085	0.4932013453
4086	0.4931529651
4087	0.4931004105
4088	0.493054361
4089	0.4929759001
4090	0.4929359321
4091	0.4929009706
4092	0.4928328359
4093	0.492782835
4094	0.4927032449
4095	0.492662994
4096	0.4925947684
4097	0.4925465915
4098	0.4925084728
4099	0.4924284523
4100	0.4923636409
4101	0.4923046078
4102	0.4922834625
4103	0.4922306826
4104	0.4921752725
4105	0.4921454188
4106	0.4920721113
4107	0.4920091176
4108	0.4919620338
4109	0.4918961863
4110	0.491839427
4111	0.4917990433
4112	0.4917312709
4113	0.4916721179
4114	0.4916391036
4115	0.491589168
4116	0.491533639
4117	0.4914943732
4118	0.491413701
4119	0.4913502389
4120	0.4912849029
4121	0.4912360909
4122	0.4912001008
4123	0.4911563239
4124	0.4910950132
4125	0.491049116
4126	0.4909889289
4127	0.4909547063
4128	0.4908904544
4129	0.4908398939
4130	0.4907451048
4131	0.4906977489
4132	0.4906547426
4133	0.4906165199
4134	0.4905529751
4135	0.4905038815
4136	0.490458203
4137	0.4904221374
4138	0.490363087
4139	0.4903294612
4140	0.4902822061
4141	0.4902555736
4142	0.4902268249
4143	0.4901974001
4144	0.4901172576
4145	0.4900848176
4146	0.4900265108
4147	0.489954008
4148	0.4899135509
4149	0.489855055
4150	0.4898143641
4151	0.4897399007
4152	0.4896981248
4153	0.4896352384
4154	0.4895960596
4155	0.489553841
4156	0.4894757511
4157	0.4894395882
4158	0.4893797604
4159	0.4893504617
4160	0.4892951697
4161	0.4892536222
4162	0.4891857086
4163	0.4891471391
4164	0.489085937
4165	0.4890197778
4166	0.4889391878
4167	0.4888891238
4168	0.4888469464
4169	0.4887818118
4170	0.4887185549
4171	0.4886538084
4172	0.4885680632
4173	0.4885125954
4174	0.4884869425
4175	0.4884033095
4176	0.4883434175
4177	0.4882632927
4178	0.4882343744
4179	0.4881856415
4180	0.4881346525
4181	0.4880635565
4182	0.488006295
4183	0.4879635604
4184	0.4879087751
4185	0.4878843136
4186	0.4878245231
4187	0.4877714591
4188	0.4877108111
4189	0.4876823216
4190	0.4876193378
4191	0.4875573415
4192	0.487521538
4193	0.4874579874
4194	0.4873777549
4195	0.4873401058
4196	0.4872768506
4197	0.4872191065
4198	0.4871714432
4199	0.4871319641
4200	0.4870865975
4201	0.4870350349
4202	0.4869743776
4203	0.486917
4204	0.4868621314
4205	0.4868132196
4206	0.4867406336
4207	0.4867043212
4208	0.4866541622
4209	0.4866168769
4210	0.4865593105
4211	0.4864919844
4212	0.4864420555
4213	0.4864028584
4214	0.486367939
4215	0.4863095981
4216	0.4862642974
4217	0.4862239378
4218	0.4861789721
4219	0.48614249
4220	0.4860947731
4221	0.4860192066
4222	0.4859663937
4223	0.4859289395
4224	0.4858864744
4225	0.4858301515
4226	0.4857676183
4227	0.4857271234
4228	0.4856912688
4229	0.4856648945
4230	0.4856218813
4231	0.4855627067
4232	0.4855300145
4233	0.485452554
4234	0.4853759206
4235	0.485314253
4236	0.485253727
4237	0.4851834091
4238	0.4851482776
4239	0.4850794574
4240	0.4850370197
4241	0.4849908647
4242	0.4849443495
4243	0.4848833777
4244	0.4848555418
4245	0.4848227451
4246	0.4847856665
4247	0.4847304165
4248	0.4846783486
4249	0.4846370798
4250	0.4845977264
4251	0.4845463974
4252	0.4844930787
4253	0.4844360737
4254	0.484387957
4255	0.4843454881
4256	0.4842910806
4257	0.4842333022
4258	0.4841980344
4259	0.4841482565
4260	0.4840988045
4261	0.4840162076
4262	0.4839563422
4263	0.4838962426
4264	0.4838349518
4265	0.4837940188
4266	0.4837194341
4267	0.4836665917
4268	0.4835972922
4269	0.4835378932
4270	0.4834905853
4271	0.4834471646
4272	0.4834016012
4273	0.4833573525
4274	0.4833234898
4275	0.4832749681
4276	0.4832094944
4277	0.4831904823
4278	0.4831355359
4279	0.483056233
4280	0.4829744545
4281	0.4829315295
4282	0.4828925445
4283	0.4828580403
4284	0.4828341561
4285	0.482747448
4286	0.482700987
4287	0.4826624469
4288	0.4826332361
4289	0.4825712054
4290	0.4825302828
4291	0.4824852348
4292	0.4824434578
4293	0.4823893216
4294	0.4823436228
4295	0.4822787954
4296	0.4822365293
4297	0.4821903395
4298	0.4821589116
4299	0.4821231048
4300	0.4820579171
4301	0.4820064427
4302	0.4819562422
4303	0.4819060952
4304	0.481860372
4305	0.4818164803
4306	0.4817474537
4307	0.4817128591
4308	0.4816490775
4309	0.4815911128
4310	0.4815539088
4311	0.481485434
4312	0.481427522
4313	0.4813715117
4314	0.4813069195
4315	0.4812680041
4316	0.48121667
4317	0.4811539893
4318	0.4811186987
4319	0.4810781247
4320	0.4810304904
4321	0.4809739224
4322	0.4809469523
4323	0.4808757181
4324	0.4808180364
4325	0.480748951
4326	0.480679366
4327	0.4806351917
4328	0.4805732464
4329	0.480523716
4330	0.4804908743
4331	0.4804503376
4332	0.4804042198
4333	0.4803573014
4334	0.4803156865
4335	0.4802707092
4336	0.4802072035
4337	0.4801602312
4338	0.4801134629
4339	0.4800543164
4340	0.4799966042
4341	0.4799418459
4342	0.4798813384
4343	0.4798274147
4344	0.4797599429
4345	0.4797096576
4346	0.4796761828
4347	0.4796245658
4348	0.4795964218
4349	0.4795650852
4350	0.4795400948
4351	0.4794813752
4352	0.4794394709
4353	0.4794051226
4354	0.479358186
